LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-97pdg       Readiness probe failed: Get "http://10.244.1.16:8080/healthz": dial tcp 10.244.1.16:8080: connect: connection refused
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-xc2t2       Readiness probe failed: Get "http://10.244.2.16:8080/healthz": dial tcp 10.244.2.16:8080: connect: connection refused
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-k42k5       Readiness probe failed: Get "http://10.244.3.15:8080/healthz": dial tcp 10.244.3.15:8080: connect: connection refused
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-c95dr       Readiness probe failed: Get "http://10.244.2.17:8080/healthz": dial tcp 10.244.2.17:8080: connect: connection refused
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-rrn7s       Readiness probe failed: Get "http://10.244.3.16:8080/healthz": dial tcp 10.244.3.16:8080: connect: connection refused
35m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-fcdxt       Readiness probe failed: Get "http://10.244.3.17:8080/healthz": dial tcp 10.244.3.17:8080: connect: connection refused
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-5cppb
35m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 0 to 4
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-dfkkv
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-v9lp7
35m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-6q6qf
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-6q6qf       Container started
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-dfkkv       Container started
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-5cppb       Container started
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-v9lp7       Container created
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-5cppb       Container created
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-dfkkv       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-5cppb       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-v9lp7       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    Started                        pod/cpu-app-bcc7f4b9c-v9lp7       Container started
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-6q6qf       Container created
35m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-6q6qf       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
35m         Normal    Created                        pod/cpu-app-bcc7f4b9c-dfkkv       Container created
34m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get pods metric value: unable to get metric http_requests_per_second: no metrics returned from custom metrics API
34m         Warning   FailedGetPodsMetric            horizontalpodautoscaler/cpu-hpa   unable to get metric http_requests_per_second: no metrics returned from custom metrics API
33m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 4 to 6
33m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 6; reason: pods metric http_requests_per_second above target
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-6nwdm
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-4lx7p
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-4lx7p       Container started
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-4lx7p       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-6nwdm       Container started
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-6nwdm       Container created
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-4lx7p       Container created
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-6nwdm       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 6 to 7
33m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 7; reason: pods metric http_requests_per_second above target
33m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-8zl7g
33m         Normal    Created                        pod/cpu-app-bcc7f4b9c-8zl7g       Container created
33m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-8zl7g       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
33m         Normal    Started                        pod/cpu-app-bcc7f4b9c-8zl7g       Container started
32m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 7 to 8
32m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-j5cm6
32m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 8; reason: pods metric http_requests_per_second above target
32m         Normal    Started                        pod/cpu-app-bcc7f4b9c-j5cm6       Container started
32m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-j5cm6       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
32m         Normal    Created                        pod/cpu-app-bcc7f4b9c-j5cm6       Container created
30m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-dfkkv       Readiness probe failed: Get "http://10.244.3.18:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-8ntj7
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-fp2mg       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-8ntj7       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 11; reason: pods metric http_requests_per_second above target
30m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 8 to 11
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-fp2mg       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-8ntj7       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-wd5wk       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-wd5wk       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-8ntj7       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-fp2mg       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-wd5wk       Container started
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-8gbmp       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-stxjp       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 11 to 20
30m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 20; reason: pods metric http_requests_per_second above target
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-8gbmp       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-s8htn       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-s8htn       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-vd8gj       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-hwrvt       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-vd8gj       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-cfwwj       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-9d2g5       Container started
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-stxjp       Container started
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-vd8gj       Container created
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-cfwwj       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-cfwwj       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-hwrvt       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-hwrvt       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-8gbmp       Container started
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-klvwz       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-s8htn       Container started
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-9d2g5       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-klvwz       Container started
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-klvwz       Container created
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-stxjp       Container created
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-9d2g5       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-pltcr       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
30m         Normal    Created                        pod/cpu-app-bcc7f4b9c-pltcr       Container created
30m         Normal    Started                        pod/cpu-app-bcc7f4b9c-pltcr       Container started
27m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-vd8gj       Readiness probe failed: Get "http://10.244.2.21:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
27m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      (combined from similar events): Created pod: cpu-app-bcc7f4b9c-bhkrq
27m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 20 to 24
27m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 24; reason: pods metric http_requests_per_second above target
27m         Normal    Created                        pod/cpu-app-bcc7f4b9c-7mt7v       Container created
27m         Normal    Created                        pod/cpu-app-bcc7f4b9c-bhkrq       Container created
27m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-7mt7v       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
27m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-582xn       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
27m         Normal    Created                        pod/cpu-app-bcc7f4b9c-hqw4r       Container created
27m         Normal    Started                        pod/cpu-app-bcc7f4b9c-hqw4r       Container started
27m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-hqw4r       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
27m         Normal    Created                        pod/cpu-app-bcc7f4b9c-582xn       Container created
27m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-bhkrq       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
27m         Normal    Started                        pod/cpu-app-bcc7f4b9c-7mt7v       Container started
27m         Normal    Started                        pod/cpu-app-bcc7f4b9c-582xn       Container started
27m         Normal    Started                        pod/cpu-app-bcc7f4b9c-bhkrq       Container started
26m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-j5cm6       Readiness probe failed: Get "http://10.244.1.20:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
26m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-4lx7p       Readiness probe failed: Get "http://10.244.2.19:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
26m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-pltcr       Readiness probe failed: Get "http://10.244.3.23:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
24m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-v9lp7       Readiness probe failed: Get "http://10.244.1.18:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
24m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-s8htn       Readiness probe failed: Get "http://10.244.3.22:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
24m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-cfwwj       Readiness probe failed: Get "http://10.244.1.24:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
23m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-9d2g5       Readiness probe failed: Get "http://10.244.3.24:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
23m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-stxjp       Readiness probe failed: Get "http://10.244.1.23:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
23m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-klvwz       Readiness probe failed: Get "http://10.244.2.23:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
21m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-8zl7g       Readiness probe failed: Get "http://10.244.3.20:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
21m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-5cppb       Readiness probe failed: Get "http://10.244.2.18:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-6q6qf       Readiness probe failed: Get "http://10.244.3.19:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-6nwdm       Readiness probe failed: Get "http://10.244.1.19:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
20m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-hqw4r       Readiness probe failed: Get "http://10.244.3.25:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-wd5wk       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-cfwwj       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-s8htn       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-5cppb       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-582xn       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-9d2g5       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-vd8gj       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-8gbmp       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-hwrvt       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-7mt7v       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-j5cm6       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-4lx7p       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-bhkrq       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-dfkkv       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-pltcr       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-stxjp       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-6nwdm       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-8ntj7       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-fp2mg       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-klvwz       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-6q6qf       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-v9lp7       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-8zl7g       Stopping container cpu-http
18m         Normal    Killing                        pod/cpu-app-bcc7f4b9c-hqw4r       Stopping container cpu-http
17m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-5cppb       Readiness probe failed: Get "http://10.244.2.18:8080/healthz": dial tcp 10.244.2.18:8080: connect: connection refused
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-nrlbp       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-cx82n
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-wtsw4       Container created
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-h4qwc       Container created
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-nrlbp       Container created
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-h4qwc       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 0 to 4
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-cx82n       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    Created                        pod/cpu-app-bcc7f4b9c-cx82n       Container created
17m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-wtsw4       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-h4qwc
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-nrlbp
17m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-wtsw4
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-cx82n       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-nrlbp       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-h4qwc       Container started
17m         Normal    Started                        pod/cpu-app-bcc7f4b9c-wtsw4       Container started
16m         Warning   FailedGetPodsMetric            horizontalpodautoscaler/cpu-hpa   unable to get metric http_requests_per_second: no metrics returned from custom metrics API
16m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get pods metric value: unable to get metric http_requests_per_second: no metrics returned from custom metrics API
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-x4q9v
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-56r2c
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-h9hqz
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 4 to 7
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 7; reason: pods metric http_requests_per_second above target
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-x4q9v       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-h9hqz       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-h9hqz       Container created
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-h9hqz       Container started
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-56r2c       Container created
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-x4q9v       Container created
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-x4q9v       Container started
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-56r2c       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-56r2c       Container started
15m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-h9hqz       Readiness probe failed: Get "http://10.244.3.28:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
14m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 7 to 8
14m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 8; reason: pods metric http_requests_per_second above target
14m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-487n8
14m         Normal    Started                        pod/cpu-app-bcc7f4b9c-487n8       Container started
14m         Normal    Created                        pod/cpu-app-bcc7f4b9c-487n8       Container created
14m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-487n8       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-h4qwc       Readiness probe failed: Get "http://10.244.2.26:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-56r2c       Readiness probe failed: Get "http://10.244.2.27:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-m65b2       Container created
12m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 11; reason: pods metric http_requests_per_second above target
12m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 8 to 11
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-slhq6       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-k547c       Container created
12m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-m65b2
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-slhq6       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-k547c       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-m65b2       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-slhq6       Container started
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-m65b2       Container started
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-k547c       Container started
12m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 20; reason: pods metric http_requests_per_second above target
12m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 11 to 20
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-wfblc       Container created
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-br2dp       Container started
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-kql7g       Container started
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-gnsdg       Container started
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-gnsdg       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-gnsdg       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-fq5b9       Container started
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-fq5b9       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-fq5b9       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-kql7g       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-kql7g       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-9fpln       Container started
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-wfblc       Container started
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-xq7cp       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-wfblc       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-br2dp       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-64fsn       Container started
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-64fsn       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-xq7cp       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-br2dp       Container created
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-xq7cp       Container started
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-9fpln       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-9fpln       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-5mbxl       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-64fsn       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-5mbxl       Container created
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-5mbxl       Container started
12m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-487n8       Readiness probe failed: Get "http://10.244.1.28:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
11m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-x4q9v       Readiness probe failed: Get "http://10.244.3.27:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
11m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 23; reason: pods metric http_requests_per_second above target
11m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 20 to 23
11m         Normal    Created                        pod/cpu-app-bcc7f4b9c-jpb66       Container created
11m         Normal    Created                        pod/cpu-app-bcc7f4b9c-cwd94       Container created
11m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-jpb66       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
11m         Normal    Started                        pod/cpu-app-bcc7f4b9c-cwd94       Container started
11m         Normal    Started                        pod/cpu-app-bcc7f4b9c-jpb66       Container started
11m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-9blwb       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
11m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-cwd94       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
11m         Normal    Started                        pod/cpu-app-bcc7f4b9c-9blwb       Container started
11m         Normal    Created                        pod/cpu-app-bcc7f4b9c-9blwb       Container created
11m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-wtsw4       Readiness probe failed: Get "http://10.244.1.27:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
